Region,fuel,X1850,X1855,X1860,X1865,X1870,X1875,X1880,X1885,X1890,X1895,X1900,X1905,X1910,X1915,X1920,X1925,X1930,X1935,X1940,X1945,X1950,X1955,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
Eastern Euro,brown_coal,8.89E-05,8.89E-05,8.86E-05,8.91E-05,8.80E-05,8.82E-05,8.83E-05,8.76E-05,8.78E-05,8.80E-05,8.86E-05,8.87E-05,8.91E-05,8.87E-05,9.15E-05,9.17E-05,9.13E-05,9.44E-05,9.15E-05,9.41E-05,8.31E-05,7.62E-05,7.11E-05,7.04E-05,6.97E-05,6.91E-05,6.84E-05,6.77E-05,6.46E-05,6.15E-05,5.83E-05,5.52E-05,5.21E-05,5.10E-05,5.00E-05,4.90E-05,4.80E-05,4.69E-05,4.20E-05,3.70E-05,3.21E-05,2.71E-05,2.21E-05,2.11E-05,2.00E-05,1.89E-05,1.78E-05,1.67E-05,1.53E-05,1.38E-05,1.23E-05,1.09E-05,9.40E-06,1.01E-05,1.08E-05,1.15E-05,1.23E-05,1.30E-05,1.25E-05,1.20E-05,1.15E-05,1.10E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05,1.05E-05
Eastern Euro,coal_coke,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.75E-06,7.66E-06,7.56E-06,7.46E-06,7.36E-06,7.27E-06,7.17E-06,7.07E-06,6.98E-06,6.88E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06,6.78E-06
Eastern Euro,diesel_oil,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001699267,0.001702786,0.001696113,0.001699384,0.001698892,0.00169846,0.001699737,0.001699334,0.001703376,0.001707418,0.00171146,0.001715502,0.001719544,0.001714148,0.001708752,0.001703357,0.001697961,0.001692565,0.001718277,0.00174399,0.001769703,0.001795416,0.001821128,0.001789529,0.00175793,0.001726331,0.001694732,0.001663133,0.001690046,0.001716958,0.00174387,0.001770783,0.001797695,0.001858633,0.00191957,0.001980508,0.002041446,0.002102383,0.002112692,0.002123,0.002133308,0.002143616,0.002153925,0.002103091,0.002052258,0.002001425,0.001950591,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758,0.001899758
Eastern Euro,hard_coal,0.000209687,0.000239,0.000272381,0.000266614,0.000270958,0.000265647,0.000283517,0.000294257,0.000300984,0.000307376,0.000293621,0.000287993,0.000275334,0.000278263,0.000281262,0.000538757,0.000265646,0.00035604,0.000215249,0.000324886,0.00020981,0.000177275,0.000152897,0.000151301,0.000149705,0.000148109,0.000146513,0.000144917,0.000147364,0.000149812,0.000152259,0.000154707,0.000157155,0.000152508,0.000147862,0.000143215,0.000138569,0.000133923,0.000131355,0.000128787,0.00012622,0.000123652,0.000121084,0.000118972,0.000116859,0.000114746,0.000112633,0.00011052,0.000107305,0.000104089,0.000100874,9.77E-05,9.44E-05,9.50E-05,9.55E-05,9.61E-05,9.66E-05,9.71E-05,9.24E-05,8.77E-05,8.30E-05,7.83E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05,7.36E-05
Eastern Euro,heavy_oil,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,9.19E-05,8.87E-05,8.90E-05,9.03E-05,9.27E-05,8.95E-05,0.000128446,0.000138222,0.000113169,0.000117919,0.000157208,0.000183864,0.000147631,0.000129018,0.000125062,0.000121106,0.00011715,0.000113194,0.000109238,0.000105468,0.000101697,9.79E-05,9.42E-05,9.04E-05,9.03E-05,9.03E-05,9.03E-05,9.02E-05,9.02E-05,9.06E-05,9.09E-05,9.13E-05,9.17E-05,9.20E-05,9.19E-05,9.17E-05,9.15E-05,9.13E-05,9.12E-05,9.13E-05,9.13E-05,9.14E-05,9.15E-05,9.16E-05,9.14E-05,9.12E-05,9.10E-05,9.08E-05,9.06E-05,9.08E-05,9.10E-05,9.12E-05,9.14E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05,9.15E-05
Eastern Euro,light_oil,0.000471698,0.000471698,0.000471698,0.000471698,0.000471698,0.000429448,0.00044226,0.0004414,0.000432738,0.00044058,0.000440188,0.00043573,0.000435505,0.000437018,0.00043711,0.000437864,0.000436562,0.000435985,0.000436203,0.000436276,0.000434019,0.000436579,0.000436062,0.00043591,0.000435757,0.000435605,0.000435452,0.0004353,0.000428676,0.000422051,0.000415427,0.000408803,0.000402179,0.000402807,0.000403435,0.000404064,0.000404692,0.00040532,0.000374732,0.000344143,0.000313554,0.000282965,0.000252376,0.000243626,0.000234877,0.000226127,0.000217377,0.000208627,0.000201142,0.000193657,0.000186172,0.000178686,0.000171201,0.000170981,0.000170761,0.000170541,0.000170321,0.0001701,0.000158601,0.000147101,0.000135601,0.000124101,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601,0.000112601
Former USSR ,biomass,0.000473979,0.000473873,0.000473719,0.000474927,0.00047282,0.00047188,0.000469295,0.000467636,0.000464546,0.00046015,0.000452723,0.000451341,0.00045111,0.000442734,0.000419104,0.000364184,0.000263239,0.000218237,0.00018207,0.000236592,0.000255756,0.000252852,0.00027221,0.000278665,0.00028512,0.000291575,0.000298029,0.000304484,0.000311337,0.00031819,0.000325042,0.000331895,0.000338748,0.000345998,0.000353249,0.0003605,0.000367751,0.000375002,0.000379303,0.000383605,0.000387906,0.000392207,0.000396508,0.0004008,0.000405091,0.000409382,0.000413673,0.000417965,0.000424455,0.000430946,0.000437436,0.000443926,0.000450417,0.000447074,0.000443731,0.000440389,0.000437046,0.000433703,0.000434803,0.000435902,0.000437001,0.0004381,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199,0.000439199
Former USSR ,brown_coal,0.000111111,0.000111111,0.000111111,0.000111111,0.000111111,8.82E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.84E-05,8.84E-05,8.84E-05,8.95E-05,9.00E-05,0.000101291,9.26E-05,8.94E-05,8.79E-05,8.58E-05,8.06E-05,7.45E-05,6.93E-05,6.86E-05,6.79E-05,6.73E-05,6.66E-05,6.59E-05,6.56E-05,6.52E-05,6.48E-05,6.45E-05,6.41E-05,6.39E-05,6.38E-05,6.36E-05,6.34E-05,6.33E-05,6.20E-05,6.08E-05,5.95E-05,5.82E-05,5.70E-05,5.57E-05,5.45E-05,5.32E-05,5.20E-05,5.07E-05,4.95E-05,4.82E-05,4.70E-05,4.57E-05,4.45E-05,4.27E-05,4.09E-05,3.91E-05,3.73E-05,3.55E-05,3.30E-05,3.05E-05,2.80E-05,2.55E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05,2.31E-05
Former USSR ,coal_coke,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.79E-06,3.92E-06,4.05E-06,4.19E-06,4.32E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06,4.45E-06
Former USSR ,diesel_oil,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002583776,0.002582622,0.002582575,0.002582395,0.00242725,0.002613993,0.002597495,0.00258576,0.002574026,0.002562291,0.002550557,0.002538822,0.002566227,0.002593631,0.002621036,0.00264844,0.002675845,0.002720494,0.002765142,0.002809791,0.002854439,0.002899088,0.00283413,0.002769172,0.002704214,0.002639256,0.002574298,0.00250934,0.002444382,0.002379424,0.002314466,0.002249508,0.00218455,0.002119592,0.002054634,0.001989676,0.001924718,0.001926668,0.001928619,0.001930569,0.00193252,0.00193447,0.001948276,0.001962082,0.001975889,0.001989695,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501,0.002003501
Former USSR ,hard_coal,0.003747126,0.003747109,0.003749004,0.0037142,0.001030346,0.000430794,0.000273936,0.000278853,0.000324939,0.000326488,0.000317947,0.000283397,0.000255915,0.000262988,0.000264728,0.000799569,0.000570716,0.000314953,0.000298472,0.000192265,0.0001382,0.000134164,0.000133424,0.000129696,0.000125968,0.00012224,0.000118512,0.000114783,0.000109987,0.000105192,0.000100396,9.56E-05,9.08E-05,9.34E-05,9.60E-05,9.86E-05,0.00010124,0.00010385,0.000102958,0.000102066,0.000101174,0.000100281,9.94E-05,9.85E-05,9.76E-05,9.67E-05,9.58E-05,9.49E-05,9.40E-05,9.31E-05,9.23E-05,9.14E-05,9.05E-05,8.77E-05,8.49E-05,8.21E-05,7.93E-05,7.65E-05,7.48E-05,7.31E-05,7.14E-05,6.97E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05,6.80E-05
Former USSR ,heavy_oil,0.000105263,0.000105263,0.000105263,0.000105263,0.000105263,0.000105263,0.000105263,9.24E-05,8.94E-05,8.99E-05,8.98E-05,8.99E-05,9.00E-05,9.00E-05,9.02E-05,0.000866577,0.000854166,0.000678498,0.000676153,8.99E-05,9.00E-05,9.79E-05,9.18E-05,9.15E-05,9.12E-05,9.08E-05,9.05E-05,9.02E-05,9.04E-05,9.06E-05,9.08E-05,9.10E-05,9.12E-05,9.11E-05,9.10E-05,9.10E-05,9.09E-05,9.08E-05,9.09E-05,9.09E-05,9.10E-05,9.10E-05,9.11E-05,9.12E-05,9.12E-05,9.13E-05,9.14E-05,9.14E-05,9.15E-05,9.15E-05,9.16E-05,9.17E-05,9.17E-05,9.16E-05,9.16E-05,9.15E-05,9.14E-05,9.13E-05,9.14E-05,9.14E-05,9.15E-05,9.15E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05
Former USSR ,light_oil,0.000375,0.000375,0.000375,0.000375,0.000404858,0.000434783,0.000436065,0.000436042,0.000436654,0.000436459,0.000436419,0.000436366,0.000436407,0.000436483,0.00043684,0.000436584,0.00043633,0.000436403,0.000436436,0.000436405,0.000433469,0.000435205,0.000435222,0.000435251,0.00043528,0.000435309,0.000435338,0.000435367,0.000433462,0.000431558,0.000429654,0.00042775,0.000425846,0.000425728,0.000425611,0.000425494,0.000425377,0.00042526,0.000407936,0.000390613,0.000373289,0.000355966,0.000338642,0.000321319,0.000303995,0.000286672,0.000269348,0.000252025,0.000234701,0.000217378,0.000200054,0.000182731,0.000165407,0.000167684,0.000169961,0.000172238,0.000174515,0.000176792,0.000174803,0.000172815,0.000170827,0.000168838,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685,0.00016685
