iso,fuel,sector,X1850,X1855,X1860,X1865,X1870,X1875,X1880,X1885,X1890,X1895,X1900,X1905,X1910,X1915,X1920,X1925,X1930,X1935,X1940,X1945,X1950,X1955,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
cod,biomass,1A4b_Residential,0.004369635,0.004372462,0.004378317,0.00438377,0.004391016,0.004397834,0.004403936,0.004411348,0.004417379,0.004423006,0.004427807,0.004431874,0.004436153,0.00443915,0.004441717,0.004443693,0.004445654,0.004447785,0.004450486,0.004453315,0.004457823,0.004457548,0.00445367,0.004452514,0.004451358,0.004450202,0.004449047,0.004447891,0.004446762,0.004445633,0.004444504,0.004443375,0.004442246,0.004441409,0.004440572,0.004439735,0.004438898,0.004438061,0.004435587,0.004433114,0.004430641,0.004428168,0.004425695,0.004407758,0.004389821,0.004371884,0.004353947,0.004336011,0.004305308,0.004274606,0.004243904,0.004213202,0.0041825,0.004240996,0.004299492,0.004357988,0.004416484,0.00447498,0.00449697,0.00451896,0.00454095,0.00456294,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493,0.00458493
cog,biomass,1A4b_Residential,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650852,0.004650836,0.004650821,0.004650806,0.004650791,0.004650776,0.00464638,0.004641984,0.004637588,0.004633192,0.004628796,0.004626415,0.004624034,0.004621652,0.004619271,0.00461689,0.004627742,0.004638595,0.004649448,0.0046603,0.004671153,0.004672275,0.004673398,0.00467452,0.004675642,0.004676765,0.004678903,0.004681042,0.00468318,0.004685319,0.004687458,0.004690047,0.004692636,0.004695226,0.004697815,0.004700404,0.004708166,0.004715928,0.004723689,0.004731451,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213,0.004739213
col,biomass,1A4b_Residential,0.004776093,0.004775622,0.004776304,0.004775633,0.004776085,0.004776193,0.00477585,0.00477589,0.004776063,0.00477597,0.004776256,0.004776181,0.004775885,0.004776129,0.00477615,0.004775934,0.00477614,0.004775943,0.004776089,0.004775975,0.004776089,0.004776034,0.004776013,0.004776012,0.004776011,0.00477601,0.004776009,0.004776008,0.004776012,0.004776017,0.004776021,0.004776025,0.00477603,0.004776022,0.004776015,0.004776008,0.004776,0.004775993,0.004776005,0.004776018,0.00477603,0.004776042,0.004776054,0.004776047,0.00477604,0.004776033,0.004776026,0.004776019,0.004776025,0.004776032,0.004776038,0.004776044,0.004776051,0.004776052,0.004776053,0.004776054,0.004776055,0.004776056,0.004773452,0.004770849,0.004768246,0.004765642,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039,0.004763039
com,biomass,1A4b_Residential,0.004777778,0.004789474,0.0048,0.004772727,0.004782609,0.004791667,0.004769231,0.004777778,0.004793103,0.004766667,0.00478125,0.004764706,0.004777778,0.004763158,0.004775,0.004785714,0.004782609,0.004782609,0.00477551,0.00478,0.004773585,0.004775862,0.00478125,0.004781522,0.004781793,0.004782065,0.004782337,0.004782609,0.004782497,0.004782386,0.004782274,0.004782163,0.004782051,0.004741105,0.004700159,0.004659212,0.004618266,0.00457732,0.004437137,0.004296954,0.004156771,0.004016588,0.003876404,0.003881706,0.003887008,0.003892309,0.003897611,0.003902913,0.003903997,0.003905081,0.003906165,0.003907249,0.003908333,0.00390881,0.003909286,0.003909762,0.003910238,0.003910714,0.003912058,0.003913401,0.003914744,0.003916088,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431,0.003917431
cpv,biomass,1A4b_Residential,0.002342857,0.002352941,0.002352941,0.002333333,0.002344828,0.002333333,0.002333333,0.002341463,0.002348837,0.002333333,0.002338983,0.002344828,0.002333333,0.002338983,0.002333333,0.002333333,0.002333333,0.002344262,0.002338028,0.002333333,0.002345455,0.00233871,0.0027,0.002708387,0.002716774,0.002725161,0.002733548,0.002741935,0.002747252,0.002752569,0.002757885,0.002763202,0.002768519,0.002768943,0.002769368,0.002769793,0.002770217,0.002770642,0.002793373,0.002816104,0.002838835,0.002861566,0.002884298,0.003179136,0.003473975,0.003768813,0.004063652,0.004358491,0.004181459,0.004004428,0.003827396,0.003650365,0.003473333,0.003507918,0.003542503,0.003577088,0.003611673,0.003646259,0.003687075,0.003727891,0.003768707,0.003809524,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034,0.00385034
cri,biomass,1A4b_Residential,0.004917031,0.004917898,0.004915123,0.004917326,0.004916345,0.004916427,0.004914729,0.004912281,0.004915572,0.004913738,0.004913895,0.004914419,0.004913772,0.004912955,0.00491497,0.004914702,0.004914477,0.004913434,0.004914676,0.004913717,0.004887901,0.004888285,0.004888432,0.004888271,0.00488811,0.004887949,0.004887788,0.004887628,0.004887634,0.004887641,0.004887648,0.004887655,0.004887662,0.004886965,0.004886267,0.00488557,0.004884872,0.004884174,0.004883179,0.004882183,0.004881188,0.004880192,0.004879197,0.004880892,0.004882587,0.004884282,0.004885978,0.004887673,0.004887694,0.004887715,0.004887735,0.004887756,0.004887777,0.004892941,0.004898104,0.004903267,0.00490843,0.004913593,0.004913207,0.00491282,0.004912434,0.004912047,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661,0.004911661
csk,biomass,1A4b_Residential,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378778,0.005378798,0.005378746,0.005378683,0.005378754,0.005378871,0.00537873,0.005378588,0.005378882,0.005378862,0.005378842,0.005378822,0.005378802,0.005378782,0.005378777,0.005378772,0.005378767,0.005378761,0.005378756,0.005378739,0.005378722,0.005378705,0.005378688,0.005378671,0.005378686,0.005378702,0.005378718,0.005378733,0.005378749,0.005378769,0.005378789,0.005378809,0.005378828,0.005378848,0.005378818,0.005378788,0.005378758,0.005378727,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697,0.005378697
cub,biomass,1A4b_Residential,0.004914406,0.004914138,0.004913956,0.004914356,0.004914314,0.004914057,0.00491438,0.004914352,0.004913587,0.0049138,0.004914122,0.004913894,0.004845775,0.004759985,0.004640274,0.004485151,0.00429694,0.004076454,0.003828981,0.003775716,0.00362327,0.003380105,0.003065625,0.002994934,0.002924244,0.002853554,0.002782864,0.002712173,0.002655007,0.002597841,0.002540675,0.002483509,0.002426343,0.002396538,0.002366733,0.002336928,0.002307124,0.002277319,0.002275164,0.002273009,0.002270855,0.0022687,0.002266546,0.002268723,0.002270901,0.002273078,0.002275255,0.002277433,0.00227408,0.002270727,0.002267374,0.002264022,0.002260669,0.00238575,0.002510832,0.002635913,0.002760995,0.002886076,0.002842978,0.002799881,0.002756783,0.002713686,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588,0.002670588
cze,biomass,1A4b_Residential,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378916,0.005378876,0.005378837,0.005378798,0.005378759,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719,0.005378719
deu,biomass,1A4b_Residential,0.002384996,0.002385012,0.002384985,0.002385014,0.002385023,0.002384979,0.002384994,0.002384982,0.002385019,0.002385005,0.002384967,0.00238498,0.002384995,0.002385031,0.00238502,0.002384992,0.002385036,0.002384966,0.002385008,0.002385049,0.002385019,0.002385109,0.002385097,0.002385068,0.002385039,0.002385011,0.002384982,0.002384953,0.002384995,0.002385037,0.002385079,0.002385121,0.002385163,0.002385143,0.002385123,0.002385103,0.002385083,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063,0.002385063
dji,biomass,1A4b_Residential,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004818182,0.004804545,0.004790909,0.004777273,0.004763636,0.00475,0.004752,0.004754,0.004756,0.004758,0.00476,0.004762545,0.004765091,0.004767636,0.004770182,0.004772727,0.004771515,0.004770303,0.004769091,0.004767879,0.004766667,0.004768333,0.00477,0.004771667,0.004773333,0.004775,0.004776522,0.004778043,0.004779565,0.004781087,0.004782609,0.004780804,0.004778999,0.004777194,0.00477539,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585,0.004773585
dnk,biomass,1A4b_Residential,0.002385182,0.002385024,0.002385341,0.002384671,0.00238473,0.002384806,0.002384868,0.002385017,0.002384966,0.002385272,0.002385013,0.002385033,0.002385341,0.002385133,0.0023849,0.002385093,0.002385194,0.002384705,0.002385083,0.002384871,0.002384843,0.002385091,0.00238498,0.002385037,0.002385094,0.00238515,0.002385207,0.002385264,0.002385242,0.00238522,0.002385198,0.002385176,0.002385154,0.002385199,0.002385244,0.00238529,0.002385335,0.00238538,0.002385324,0.002385269,0.002385213,0.002385157,0.002385101,0.002385054,0.002385007,0.00238496,0.002384913,0.002384866,0.002384985,0.002385104,0.002385223,0.002385341,0.00238546,0.002385437,0.002385414,0.002385391,0.002385367,0.002385344,0.002385166,0.002384988,0.002384809,0.002384631,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452,0.002384452
dom,biomass,1A4b_Residential,0.004914182,0.00491242,0.004915849,0.004913473,0.004912854,0.004913545,0.004913172,0.004914115,0.004912743,0.004912892,0.004912954,0.004913449,0.004913261,0.004914043,0.00491476,0.004855137,0.004830344,0.004799483,0.004765023,0.004725365,0.00468049,0.00463058,0.00457651,0.004564801,0.004553092,0.004541383,0.004529674,0.004517966,0.004509997,0.004502028,0.00449406,0.004486091,0.004478123,0.004475617,0.004473111,0.004470605,0.0044681,0.004465594,0.004461824,0.004458055,0.004454285,0.004450515,0.004446745,0.004445405,0.004444064,0.004442724,0.004441384,0.004440043,0.004486516,0.004532988,0.004579461,0.004625934,0.004672406,0.004602918,0.004533431,0.004463943,0.004394455,0.004324968,0.004312453,0.004299939,0.004287425,0.00427491,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396,0.004262396
dza,biomass,1A4b_Residential,0.004775978,0.004755782,0.004755202,0.0047529,0.004748521,0.004743559,0.004741271,0.004742787,0.004744858,0.004746727,0.004748653,0.004747738,0.004748374,0.004749671,0.004751355,0.004752076,0.00475255,0.004753406,0.004753414,0.004753107,0.004755382,0.004751606,0.004746889,0.004744692,0.004742495,0.004740298,0.004738101,0.004735904,0.004735177,0.004734449,0.004733722,0.004732994,0.004732267,0.004731781,0.004731295,0.004730809,0.004730323,0.004729837,0.004739067,0.004748297,0.004757527,0.004766757,0.004775987,0.004776001,0.004776015,0.004776028,0.004776042,0.004776056,0.004776043,0.00477603,0.004776017,0.004776004,0.004775991,0.004775994,0.004775996,0.004775998,0.004776001,0.004776003,0.004776005,0.004776007,0.004776009,0.004776011,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013,0.004776013
ecu,biomass,1A4b_Residential,0.004776052,0.004776703,0.004775669,0.004776762,0.004776065,0.004775233,0.004726452,0.004721123,0.004723752,0.004728766,0.004732617,0.00473253,0.00473572,0.004742192,0.004742938,0.004744903,0.004744922,0.004747441,0.004749738,0.004752047,0.004756014,0.004758571,0.00476052,0.004760833,0.004761146,0.00476146,0.004761773,0.004762086,0.004762526,0.004762967,0.004763407,0.004763847,0.004764287,0.004764366,0.004764445,0.004764523,0.004764602,0.004764681,0.004764657,0.004764634,0.00476461,0.004764586,0.004764563,0.004764268,0.004763974,0.00476368,0.004763386,0.004763091,0.004765649,0.004768207,0.004770765,0.004773323,0.00477588,0.004775925,0.00477597,0.004776014,0.004776059,0.004776103,0.004776091,0.00477608,0.004776068,0.004776056,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044,0.004776044
egy,biomass,1A4b_Residential,0.00471065,0.004708866,0.004710308,0.004712807,0.004712685,0.004717391,0.004723839,0.004728961,0.004734112,0.004739064,0.004744883,0.00475128,0.004754906,0.004758026,0.00476089,0.004763276,0.004765517,0.004767658,0.004768005,0.004767673,0.004766744,0.004762732,0.004755428,0.00475248,0.004749532,0.004746584,0.004743636,0.004740689,0.004734763,0.004728838,0.004722912,0.004716986,0.004711061,0.00470288,0.004694699,0.004686519,0.004678338,0.004670157,0.004691584,0.004713011,0.004734438,0.004755865,0.004777293,0.004777236,0.00477718,0.004777124,0.004777068,0.004777011,0.004776706,0.004776401,0.004776096,0.004775791,0.004775485,0.004772139,0.004768792,0.004765446,0.004762099,0.004758752,0.004762182,0.004765613,0.004769043,0.004772473,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903,0.004775903
eri,biomass,1A4b_Residential,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004257353,0.004255634,0.004253914,0.004252194,0.004250474,0.004245998,0.004241521,0.004237044,0.004232568,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091,0.004228091
esp,biomass,1A4b_Residential,0.002384908,0.002385014,0.002384997,0.002385045,0.002385069,0.002384964,0.002384854,0.002384839,0.002385139,0.002384959,0.002384937,0.002384851,0.002385154,0.00238487,0.002385112,0.002385097,0.002384952,0.002385014,0.002385095,0.002384985,0.002384986,0.002384901,0.002384985,0.00238498,0.002384976,0.002384972,0.002384967,0.002384963,0.002384982,0.002385002,0.002385021,0.00238504,0.00238506,0.002385036,0.002385012,0.002384988,0.002384964,0.002384941,0.002384926,0.002384911,0.002384896,0.002384881,0.002384866,0.002384887,0.002384908,0.002384928,0.002384949,0.00238497,0.002384967,0.002384964,0.002384961,0.002384959,0.002384956,0.002384951,0.002384947,0.002384942,0.002384938,0.002384934,0.002384953,0.002384973,0.002384993,0.002385013,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033,0.002385033
est,biomass,1A4b_Residential,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378703,0.005378638,0.005378573,0.005378508,0.005378443,0.005378378,0.005378403,0.005378428,0.005378453,0.005378478,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503,0.005378503
eth,biomass,1A4b_Residential,0.004775983,0.004775945,0.004776081,0.00477604,0.004759386,0.004736927,0.004710942,0.004682337,0.004651284,0.004619076,0.004585767,0.004549311,0.004516451,0.004483824,0.004453027,0.004423309,0.004395868,0.004370151,0.004346995,0.004325953,0.004307638,0.004291234,0.004276963,0.004274532,0.004272101,0.004269671,0.00426724,0.00426481,0.004262743,0.004260677,0.004258611,0.004256545,0.004254479,0.00425273,0.004250981,0.004249232,0.004247482,0.004245733,0.004243294,0.004240855,0.004238415,0.004235976,0.004233536,0.004243617,0.004253697,0.004263778,0.004273858,0.004283938,0.004292408,0.004300877,0.004309346,0.004317816,0.004326285,0.004329893,0.004333501,0.004337109,0.004340716,0.004344324,0.00434969,0.004355057,0.004360423,0.004365789,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155,0.004371155
fin,biomass,1A4b_Residential,0.00238489,0.002385161,0.00238508,0.002385056,0.00238506,0.002384992,0.002385095,0.002385005,0.002385006,0.002384973,0.002384862,0.002385023,0.002384942,0.002385066,0.002385017,0.002385014,0.002384961,0.002385061,0.002385095,0.002384968,0.002385046,0.002384953,0.002384958,0.002384955,0.002384951,0.002384948,0.002384945,0.002384941,0.002384936,0.002384931,0.002384926,0.002384921,0.002384915,0.002384943,0.00238497,0.002384997,0.002385024,0.002385051,0.002385048,0.002385044,0.00238504,0.002385036,0.002385032,0.002385029,0.002385026,0.002385023,0.002385019,0.002385016,0.002385014,0.002385011,0.002385008,0.002385006,0.002385003,0.002385057,0.002385112,0.002385166,0.00238522,0.002385275,0.002385157,0.00238504,0.002384922,0.002384804,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687,0.002384687
fra,biomass,1A4b_Residential,0.002385007,0.002385004,0.002385001,0.002385014,0.002384986,0.002385016,0.002384998,0.002384983,0.002384987,0.00238498,0.002385005,0.002385007,0.002385002,0.002385004,0.002385008,0.002384998,0.002384991,0.002385013,0.002385004,0.00238501,0.00238499,0.002385013,0.002385011,0.002385007,0.002385002,0.002384998,0.002384993,0.002384989,0.002384994,0.002384999,0.002385004,0.002385009,0.002385014,0.002385007,0.002385,0.002384993,0.002384986,0.00238498,0.002384982,0.002384984,0.002384986,0.002384988,0.002384991,0.002384997,0.002385003,0.00238501,0.002385016,0.002385022,0.002385016,0.002385009,0.002385003,0.002384996,0.002384989,0.002384998,0.002385007,0.002385016,0.002385025,0.002385033,0.002385022,0.002385011,0.002384999,0.002384988,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977,0.002384977
fro,biomass,1A4b_Residential,0.002337662,0.002289157,0.00244186,0.002365591,0.0024,0.002407407,0.00245614,0.0024,0.002352941,0.002432432,0.00242236,0.002386364,0.002410256,0.002361111,0.002384937,0.002393822,0.002363636,0.00237785,0.002367601,0.002378223,0.002366197,0.00239905,0.002383966,0.002384237,0.002384508,0.002384779,0.00238505,0.002385321,0.002383902,0.002382482,0.002381063,0.002379643,0.002378223,0.002383935,0.002389646,0.002395357,0.002401068,0.00240678,0.002403036,0.002399292,0.002395548,0.002391804,0.00238806,0.002387316,0.002386572,0.002385829,0.002385085,0.002384342,0.002388039,0.002391736,0.002395433,0.00239913,0.002402827,0.002401026,0.002399225,0.002397424,0.002395623,0.002393822,0.002392999,0.002392176,0.002391352,0.002390529,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706,0.002389706
gab,biomass,1A4b_Residential,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701099,0.004701958,0.004702817,0.004703676,0.004704535,0.004705394,0.004705394,0.004705394,0.004705394,0.004705394,0.004705394,0.004704315,0.004703237,0.004702158,0.004701079,0.0047,0.0047004,0.0047008,0.0047012,0.0047016,0.004702,0.00470451,0.00470702,0.004709529,0.004712039,0.004714549,0.00472683,0.004739112,0.004751393,0.004763675,0.004775956,0.004776048,0.00477614,0.004776232,0.004776324,0.004776417,0.004776245,0.004776073,0.004775902,0.00477573,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558,0.004775558
gbr,biomass,1A4b_Residential,0.002385044,0.002385049,0.002385028,0.002385005,0.002385102,0.002385001,0.002384984,0.002384996,0.002384912,0.002384932,0.002384942,0.002384968,0.002384967,0.002384996,0.002384975,0.002384966,0.002385003,0.002384987,0.0023851,0.00238498,0.002385137,0.002385048,0.002385053,0.002385055,0.002385058,0.00238506,0.002385063,0.002385065,0.002385051,0.002385036,0.002385022,0.002385007,0.002384992,0.002385038,0.002385083,0.002385129,0.002385174,0.00238522,0.002385226,0.002385233,0.00238524,0.002385247,0.002385254,0.002385011,0.002384768,0.002384525,0.002384283,0.00238404,0.002384014,0.002383987,0.002383961,0.002383935,0.002383909,0.002384024,0.00238414,0.002384255,0.00238437,0.002384486,0.002384679,0.002384872,0.002385064,0.002385257,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545,0.00238545
geo,biomass,1A4b_Residential,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378833,0.005378838,0.005378844,0.005378849,0.005378854,0.00537886,0.005378811,0.005378762,0.005378713,0.005378664,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615,0.005378615
gha,biomass,1A4b_Residential,0.004452096,0.004459677,0.004464191,0.004463351,0.004458763,0.00449162,0.00451737,0.004535479,0.004536603,0.004537346,0.004534483,0.004535876,0.004530513,0.00453651,0.004534527,0.004533861,0.004535931,0.004532513,0.004521385,0.004518827,0.004516928,0.00449439,0.004458478,0.004452208,0.004445937,0.004439667,0.004433397,0.004427126,0.004420554,0.004413982,0.00440741,0.004400837,0.004394265,0.00439142,0.004388576,0.004385731,0.004382886,0.004380041,0.00437632,0.004372599,0.004368878,0.004365157,0.004361436,0.004362087,0.004362739,0.004363391,0.004364042,0.004364694,0.004378753,0.004392812,0.004406872,0.004420931,0.00443499,0.004429321,0.004423652,0.004417983,0.004412314,0.004406645,0.00440397,0.004401295,0.004398621,0.004395946,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271,0.004393271
